x(mm),Q (W/m2)
1939.54,261373
1939.78,261381
1940.01,261389
1940.24,261396
1940.47,261404
1940.71,261412
1940.94,261420
1941.17,261428
1941.41,261435
1941.64,261443
1941.87,261451
1942.1,261458
1942.34,261466
1942.57,261473
1942.8,261481
1943.03,261488
1943.26,261495
1943.5,261502
1943.73,261509
1943.96,261515
1944.19,261522
1944.42,261528
1944.65,261534
1944.88,261540
1945.12,261546
1945.35,261551
1945.58,261556
1945.81,261561
1946.04,261566
1946.27,261570
1946.5,261575
1946.73,261578
1946.96,261582
1947.19,261586
1947.42,261589
1947.65,261591
1947.88,261594
1948.11,261596
1948.34,261598
1948.57,261599
1948.8,261601
1949.03,261601
1949.26,261602
1949.49,261602
1949.72,261602
1949.95,261601
1950.18,261601
1950.41,261599
1950.64,261598
1950.87,261596
1951.09,261593
1951.32,261591
1951.55,261588
1951.78,261584
1952.01,261581
1952.24,261576
1952.46,261572
1952.69,261567
1952.92,261562
1953.15,261556
1953.38,261550
1953.6,261544
1953.83,261537
1954.06,261530
1954.29,261523
1954.51,261515
1954.74,261507
1954.97,261499
1955.2,261490
1955.42,261481
1955.65,261472
1955.88,261462
1956.1,261452
1956.33,261441
1956.56,261431
1956.78,261420
1957.01,261408
1957.24,261397
1957.46,261385
1957.69,261373
1957.91,261360
1958.14,261348
1958.37,261335
1958.59,261322
1958.82,261308
1959.04,261294
1959.27,261281
1959.49,261266
1959.72,261252
1959.95,261237
1960.17,261223
1960.4,261208
1960.62,261193
1960.85,261177
1961.07,261162
1961.29,261146
1961.52,261131
1961.74,261115
1961.97,261099
1962.19,261083
1962.42,261067
1962.64,261050
1962.86,261034
1963.09,261018
1963.31,261001
1963.54,260984
1963.76,260968
1963.98,260951
1964.21,260935
1964.43,260918
1964.65,260901
1964.88,260884
1965.1,260868
1965.32,260851
1965.55,260835
1965.77,260818
1965.99,260802
1966.21,260785
1966.44,260769
1966.66,260752
1966.88,260736
1967.1,260720
1967.33,260704
1967.55,260688
1967.77,260673
1967.99,260657
1968.22,260642
1968.44,260626
1968.66,260611
1968.88,260596
1969.1,260582
1969.32,260567
1969.54,260553
1969.77,260538
1969.99,260525
1970.21,260511
1970.43,260497
1970.65,260484
1970.87,260471
1971.09,260458
1971.31,260446
1971.53,260434
1971.75,260422
1971.97,260410
1972.19,260399
1972.41,260388
1972.63,260377
1972.85,260366
1973.07,260356
1973.29,260346
1973.51,260337
1973.73,260328
1973.95,260319
1974.17,260310
1974.39,260302
1974.61,260294
1974.83,260286
1975.05,260279
1975.27,260272
1975.49,260266
1975.71,260259
1975.93,260254
1976.14,260248
1976.36,260243
1976.58,260238
1976.8,260234
1977.02,260230
1977.24,260226
1977.46,260222
1977.67,260219
1977.89,260217
1978.11,260214
1978.33,260212
1978.55,260211
1978.76,260209
1978.98,260208
1979.2,260208
1979.42,260207
1979.63,260207
1979.85,260208
1980.07,260208
1980.28,260209
1980.5,260210
1980.72,260212
1980.93,260214
1981.15,260216
1981.37,260219
1981.58,260221
1981.8,260224
1982.02,260228
1982.23,260231
1982.45,260235
1982.67,260239
1982.88,260244
1983.1,260248
1983.31,260253
1983.53,260258
1983.75,260264
1983.96,260269
1984.18,260275
1984.39,260281
1984.61,260287
1984.82,260293
1985.04,260300
1985.25,260306
1985.47,260313
1985.68,260320
1985.9,260327
1986.11,260334
1986.33,260342
1986.54,260349
1986.76,260357
1986.97,260364
1987.18,260372
1987.4,260380
1987.61,260388
1987.83,260395
1988.04,260403
1988.25,260411
1988.47,260419
1988.68,260427
1988.9,260435
1989.11,260443
1989.32,260451
1989.54,260459
1989.75,260467
1989.96,260475
1990.18,260483
1990.39,260490
1990.6,260498
1990.81,260506
1991.03,260513
1991.24,260521
1991.45,260528
1991.66,260535
1991.88,260542
1992.09,260549
1992.3,260556
1992.51,260563
1992.73,260569
1992.94,260575
1993.15,260582
1993.36,260588
1993.57,260593
1993.78,260599
1994,260604
1994.21,260609
1994.42,260614
1994.63,260619
1994.84,260624
1995.05,260628
1995.26,260632
1995.47,260636
1995.69,260639
1995.9,260643
1996.11,260646
1996.32,260649
1996.53,260651
1996.74,260653
1996.95,260655
1997.16,260657
1997.37,260658
1997.58,260659
1997.79,260660
1998,260661
1998.21,260661
1998.42,260661
1998.63,260660
1998.84,260660
1999.05,260659
1999.26,260657
1999.47,260656
1999.68,260654
1999.89,260652
2000.09,260649
2000.3,260646
2000.51,260643
2000.72,260640
2000.93,260636
2001.14,260632
2001.35,260627
2001.56,260622
2001.76,260617
2001.97,260612
2002.18,260606
2002.39,260600
2002.6,260594
2002.81,260587
2003.01,260581
2003.22,260573
2003.43,260566
2003.64,260558
2003.84,260550
2004.05,260542
2004.26,260533
2004.47,260524
2004.67,260515
2004.88,260505
2005.09,260496
2005.3,260486
2005.5,260475
2005.71,260465
2005.92,260454
2006.12,260443
2006.33,260432
2006.54,260420
2006.74,260409
2006.95,260397
2007.15,260384
2007.36,260372
2007.57,260360
2007.77,260347
2007.98,260334
2008.19,260321
2008.39,260307
2008.6,260294
2008.8,260280
2009.01,260266
2009.21,260252
2009.42,260238
2009.62,260224
2009.83,260209
2010.03,260194
2010.24,260180
2010.44,260165
2010.65,260150
2010.85,260135
2011.06,260120
2011.26,260105
2011.47,260089
2011.67,260074
2011.88,260058
2012.08,260043
2012.28,260027
2012.49,260012
2012.69,259996
2012.9,259980
2013.1,259965
2013.3,259949
2013.51,259933
2013.71,259918
2013.92,259902
2014.12,259886
2014.32,259870
2014.53,259855
2014.73,259839
2014.93,259824
2015.14,259808
2015.34,259793
2015.54,259777
2015.74,259762
2015.95,259747
2016.15,259732
2016.35,259717
2016.55,259702
2016.76,259687
2016.96,259672
2017.16,259657
2017.36,259643
2017.57,259629
2017.77,259614
2017.97,259600
2018.17,259587
2018.37,259573
2018.58,259559
2018.78,259546
2018.98,259533
2019.18,259520
2019.38,259507
2019.58,259494
2019.78,259482
2019.98,259470
2020.19,259458
2020.39,259446
2020.59,259434
2020.79,259423
2020.99,259412
2021.19,259401
2021.39,259390
2021.59,259380
2021.79,259370
2021.99,259360
2022.19,259350
2022.39,259341
2022.59,259332
2022.79,259323
2022.99,259314
2023.19,259306
2023.39,259298
2023.59,259290
2023.79,259283
2023.99,259275
2024.19,259269
2024.39,259262
2024.59,259256
2024.79,259250
2024.99,259244
2025.19,259238
2025.38,259233
2025.58,259228
2025.78,259224
2025.98,259220
2026.18,259216
2026.38,259212
2026.58,259209
2026.78,259206
2026.97,259203
2027.17,259200
2027.37,259198
2027.57,259196
2027.77,259195
2027.96,259193
2028.16,259192
2028.36,259192
2028.56,259191
2028.56,259191
2028.76,259191
2028.95,259191
2029.15,259192
2029.35,259192
2029.54,259193
2029.74,259194
2029.94,259196
2030.14,259198
2030.33,259200
2030.53,259202
2030.73,259205
2030.92,259207
2031.12,259210
2031.32,259214
2031.51,259217
2031.71,259221
2031.91,259225
2032.1,259229
2032.3,259233
2032.49,259238
2032.69,259243
2032.89,259248
2033.08,259253
2033.28,259258
2033.47,259264
2033.67,259270
2033.87,259276
2034.06,259282
2034.26,259288
2034.45,259294
2034.65,259301
2034.84,259307
2035.04,259314
2035.23,259321
2035.43,259328
2035.62,259335
2035.82,259343
2036.01,259350
2036.21,259358
2036.4,259365
2036.59,259373
2036.79,259380
2036.98,259388
2037.18,259396
2037.37,259404
2037.57,259412
2037.76,259420
2037.95,259428
2038.15,259436
2038.34,259444
2038.53,259452
2038.73,259460
2038.92,259468
2039.12,259476
2039.31,259484
2039.5,259491
2039.7,259499
2039.89,259507
2040.08,259515
2040.27,259523
2040.47,259530
2040.66,259538
2040.85,259546
2041.05,259553
2041.24,259560
2041.43,259568
2041.62,259575
2041.82,259582
2042.01,259589
2042.2,259596
2042.39,259602
2042.58,259609
2042.78,259615
2042.97,259622
2043.16,259628
2043.35,259634
2043.54,259639
2043.73,259645
2043.93,259651
2044.12,259656
2044.31,259661
2044.5,259666
2044.69,259671
2044.88,259675
2045.07,259679
2045.27,259684
2045.46,259688
2045.65,259691
2045.84,259695
2046.03,259698
2046.22,259701
2046.41,259704
2046.6,259707
2046.79,259709
2046.98,259711
2047.17,259713
2047.36,259715
2047.55,259716
2047.74,259717
2047.93,259718
2048.12,259719
2048.31,259719
2048.5,259719
2048.69,259719
2048.88,259719
2049.07,259718
2049.26,259718
2049.45,259716
2049.64,259715
2049.83,259713
2050.01,259712
2050.2,259709
2050.39,259707
2050.58,259704
2050.77,259701
2050.96,259698
2051.15,259695
2051.34,259691
2051.52,259687
2051.71,259683
2051.9,259678
2052.09,259673
2052.28,259668
2052.47,259663
2052.65,259657
2052.84,259652
2053.03,259646
2053.22,259639
2053.41,259633
2053.59,259626
2053.78,259619
2053.97,259612
2054.16,259604
2054.34,259596
2054.53,259588
2054.72,259580
2054.9,259572
2055.09,259563
2055.28,259554
2055.46,259545
2055.65,259536
2055.84,259526
2056.03,259516
2056.21,259506
2056.4,259496
2056.58,259486
2056.77,259475
2056.96,259464
2057.14,259453
2057.33,259442
2057.52,259431
2057.7,259420
2057.89,259408
2058.07,259396
2058.26,259384
2058.44,259372
2058.63,259360
2058.82,259347
2059,259334
2059.19,259322
2059.37,259309
2059.56,259296
2059.74,259283
2059.93,259269
2060.11,259256
2060.3,259243
2060.48,259229
2060.67,259215
2060.85,259201
2061.04,259188
2061.22,259174
2061.41,259160
2061.59,259145
2061.77,259131
2061.96,259117
2062.14,259103
2062.33,259088
2062.51,259074
2062.7,259059
2062.88,259045
2063.06,259030
2063.25,259016
2063.43,259001
2063.61,258986
2063.8,258972
2063.98,258957
2064.16,258942
2064.35,258928
2064.53,258913
2064.71,258899
2064.9,258884
2065.08,258869
2065.26,258855
2065.45,258840
2065.63,258826
2065.81,258812
2065.99,258797
2066.18,258783
2066.36,258769
2066.54,258754
2066.72,258740
2066.91,258726
2067.09,258712
2067.27,258698
2067.45,258685
2067.63,258671
2067.82,258657
2068,258644
2068.18,258631
2068.36,258617
2068.54,258604
2068.73,258591
2068.91,258578
2069.09,258566
2069.27,258553
2069.45,258541
2069.63,258528
2069.81,258516
2069.99,258504
2070.18,258492
2070.36,258481
2070.54,258469
2070.72,258458
2070.9,258447
2071.08,258436
2071.26,258425
2071.44,258414
2071.62,258404
2071.8,258394
2071.98,258384
2072.16,258374
2072.34,258364
2072.52,258355
2072.7,258346
2072.88,258337
2073.06,258328
2073.24,258319
2073.42,258311
2073.6,258303
2073.78,258295
2073.96,258287
2074.14,258280
2074.32,258273
2074.5,258266
2074.68,258259
2074.86,258253
2075.03,258246
2075.21,258240
2075.39,258234
2075.57,258229
2075.75,258224
2075.93,258219
2076.11,258214
2076.29,258209
2076.46,258205
2076.64,258201
2076.82,258197
2077,258193
2077.18,258190
2077.36,258187
2077.53,258184
2077.71,258181
2077.89,258179
2078.07,258177
2078.24,258175
2078.42,258173
2078.6,258172
2078.78,258171
2078.96,258170
2079.13,258169
2079.31,258169
2079.49,258169
2079.66,258169
2079.84,258169
2080.02,258170
2080.2,258171
2080.37,258171
2080.55,258173
2080.73,258174
2080.9,258176
2081.08,258178
2081.26,258180
2081.43,258182
2081.61,258185
2081.78,258187
2081.96,258190
2082.14,258194
2082.31,258197
2082.49,258200
2082.67,258204
2082.84,258208
2083.02,258212
2083.19,258217
2083.37,258221
2083.54,258226
2083.72,258231
2083.9,258236
2084.07,258241
2084.25,258246
2084.42,258252
2084.6,258257
2084.77,258263
2084.95,258269
2085.12,258275
2085.3,258281
2085.47,258288
2085.65,258294
2085.82,258301
2086,258307
2086.17,258314
2086.34,258321
2086.52,258328
2086.69,258335
2086.87,258342
2087.04,258350
2087.22,258357
2087.39,258365
2087.56,258372
2087.74,258380
2087.91,258387
2088.09,258395
2088.26,258403
2088.43,258411
2088.61,258419
2088.78,258426
2088.95,258434
2089.13,258442
2089.3,258450
2089.47,258458
2089.65,258466
2089.82,258474
2089.99,258482
2090.17,258490
2090.34,258498
2090.51,258506
2090.68,258514
2090.86,258522
2091.03,258530
2091.2,258538
2091.37,258546
2091.55,258553
2091.72,258561
2091.89,258569
2092.06,258576
2092.24,258584
2092.41,258591
2092.58,258599
2092.75,258606
2092.92,258613
2093.1,258620
2093.27,258627
2093.44,258634
2093.61,258641
2093.78,258648
2093.95,258655
2094.12,258661
2094.3,258668
2094.47,258674
2094.64,258680
2094.81,258686
2094.98,258692
2095.15,258698
2095.32,258703
2095.49,258709
2095.66,258714
2095.83,258719
2096,258724
2096.18,258729
2096.35,258734
2096.52,258739
2096.69,258743
2096.86,258747
2097.03,258751
2097.2,258755
2097.37,258759
2097.54,258762
2097.71,258766
2097.88,258769
2098.05,258772
2098.22,258774
2098.39,258777
2098.56,258779
2098.73,258782
2098.89,258784
2099.06,258785
2099.23,258787
2099.4,258788
2099.57,258790
2099.74,258791
2099.91,258791
2100.08,258792
2100.25,258792
2100.42,258792
2100.59,258792
2100.75,258792
2100.92,258792
2101.09,258791
2101.26,258790
2101.43,258789
2101.6,258787
2101.77,258786
2101.93,258784
2102.1,258782
2102.27,258780
2102.44,258777
2102.61,258775
2102.77,258772
2102.94,258769
2103.11,258766
2103.28,258762
2103.44,258758
2103.61,258754
2103.78,258750
2103.95,258746
2104.11,258741
2104.28,258737
2104.45,258732
2104.62,258726
2104.78,258721
2104.95,258715
2105.12,258710
2105.28,258704
2105.45,258697
2105.62,258691
2105.78,258684
2105.95,258678
2106.12,258671
2106.28,258663
2106.45,258656
2106.62,258648
2106.78,258641
2106.95,258633
2107.12,258625
2107.28,258616
2107.45,258608
2107.61,258599
2107.78,258590
2107.95,258581
2108.11,258572
2108.28,258563
2108.44,258553
2108.61,258544
2108.77,258534
2108.94,258524
2109.1,258514
2109.27,258503
2109.43,258493
2109.6,258482
2109.76,258471
2109.93,258461
2110.09,258450
2110.26,258438
2110.42,258427
2110.59,258416
2110.75,258404
2110.92,258393
2111.08,258381
2111.25,258369
2111.41,258357
2111.58,258345
2111.74,258333
2111.9,258320
2112.07,258308
2112.23,258295
2112.4,258283
2112.56,258270
2112.73,258257
2112.89,258244
2113.05,258232
2113.22,258219
2113.38,258205
2113.54,258192
2113.71,258179
2113.87,258166
2114.03,258153
2114.2,258139
2114.36,258126
2114.52,258112
2114.69,258099
2114.85,258085
2115.01,258072
2115.18,258058
2115.34,258045
2115.5,258031
2115.66,258017
2115.83,258004
2115.99,257990
2116.15,257976
2116.31,257963
2116.48,257949
2116.64,257935
2116.8,257921
2116.96,257908
2117.13,257894
2117.29,257880
2117.45,257867
2117.61,257853
2117.77,257840
2117.94,257826
2118.1,257813
2118.26,257799
2118.42,257786
2118.58,257772
2118.74,257759
2118.9,257746
2119.07,257733
2119.23,257720
2119.39,257707
2119.55,257694
2119.71,257681
2119.87,257668
2120.03,257655
2120.19,257642
2120.35,257630
2120.52,257617
2120.68,257605
2120.84,257593
2121,257580
2121.16,257568
2121.32,257556
2121.48,257544
2121.64,257533
2121.8,257521
2121.96,257509
2122.12,257498
2122.28,257487
2122.44,257476
2122.6,257464
2122.76,257454
2122.92,257443
2123.08,257432
2123.24,257422
2123.4,257411
2123.56,257401
2123.72,257391
2123.88,257381
2124.04,257371
2124.2,257362
2124.35,257352
2124.51,257343
2124.67,257334
2124.83,257325
2124.99,257316
2125.15,257308
2125.31,257299
2125.47,257291
2125.63,257283
2125.78,257275
2125.94,257267
2126.1,257260
2126.26,257253
2126.42,257245
2126.58,257238
2126.74,257232
2126.89,257225
2127.05,257219
2127.21,257212
2127.37,257206
2127.53,257201
2127.68,257195
2127.84,257189
2128,257184
2128.16,257179
2128.31,257174
2128.47,257170
2128.63,257165
2128.79,257161
2128.94,257157
2129.1,257153
2129.26,257150
2129.42,257146
2129.57,257143
2129.73,257140
2129.89,257137
2130.04,257134
2130.2,257132
2130.36,257130
2130.52,257128
2130.67,257126
2130.83,257124
2130.99,257123
2131.14,257122
2131.3,257121
2131.45,257120
2131.61,257119
2131.77,257119
2131.92,257119
2132.08,257119
2132.24,257119
2132.39,257119
2132.55,257120
2132.7,257121
2132.86,257122
2133.02,257123
2133.17,257124
2133.33,257126
2133.48,257128
2133.64,257130
2133.79,257132
2133.95,257134
2134.1,257136
2134.26,257139
2134.41,257142
2134.57,257145
2134.72,257148
2134.88,257151
2135.03,257155
2135.19,257159
2135.34,257162
2135.5,257166
2135.65,257171
2135.81,257175
2135.96,257180
2136.12,257184
2136.27,257189
2136.43,257194
2136.58,257199
2136.73,257204
2136.89,257209
2137.04,257215
2137.2,257221
2137.35,257226
2137.5,257232
2137.66,257238
2137.81,257244
2137.97,257251
2138.12,257257
2138.27,257263
2138.43,257270
2138.58,257277
2138.73,257284
2138.89,257290
2139.04,257297
2139.19,257305
2139.35,257312
2139.5,257319
2139.65,257326
2139.81,257334
2139.96,257341
2140.11,257349
2140.27,257356
2140.42,257364
2140.57,257372
2140.72,257380
2140.88,257387
2141.03,257395
2141.18,257403
2141.33,257411
2141.49,257419
2141.64,257428
2141.79,257436
2141.94,257444
2142.09,257452
2142.25,257460
2142.4,257468
2142.55,257477
2142.7,257485
2142.85,257493
2143.01,257501
2143.16,257510
2143.31,257518
2143.46,257526
2143.61,257534
2143.76,257542
2143.92,257551
2144.07,257559
2144.22,257567
2144.37,257575
2144.52,257583
2144.67,257591
2144.82,257599
2144.97,257607
2145.12,257615
2145.28,257623
2145.43,257631
2145.58,257639
2145.73,257646
2145.88,257654
2146.03,257661
2146.18,257669
2146.33,257676
2146.48,257684
2146.63,257691
2146.78,257698
2146.93,257705
2147.08,257712
2147.23,257719
2147.38,257726
2147.53,257733
2147.68,257740
2147.83,257746
2147.98,257753
2148.13,257759
2148.28,257765
2148.43,257771
2148.58,257777
2148.73,257783
2148.88,257789
2149.03,257795
2149.18,257800
2149.32,257806
2149.47,257811
2149.62,257816
2149.77,257821
2149.92,257826
2150.07,257831
2150.22,257836
2150.37,257840
2150.52,257844
2150.67,257849
2150.81,257853
2150.81,257853
2150.96,257857
2151.11,257860
2151.26,257864
2151.41,257867
2151.56,257871
2151.7,257874
2151.85,257877
2152,257880
2152.15,257882
2152.3,257885
2152.44,257887
2152.59,257889
2152.74,257891
2152.89,257893
2153.04,257895
2153.18,257896
2153.33,257898
2153.48,257899
2153.63,257900
2153.77,257901
2153.92,257901
2154.07,257902
2154.22,257902
2154.36,257902
2154.51,257902
2154.66,257902
2154.8,257902
2154.95,257901
2155.1,257900
2155.24,257900
2155.39,257898
2155.54,257897
2155.68,257896
2155.83,257894
2155.98,257892
2156.12,257890
2156.27,257888
2156.42,257886
2156.56,257883
2156.71,257881
2156.86,257878
2157,257875
2157.15,257872
2157.29,257868
2157.44,257865
2157.59,257861
2157.73,257857
2157.88,257853
2158.02,257849
2158.17,257844
2158.31,257840
2158.46,257835
2158.61,257830
2158.75,257825
2158.9,257820
2159.04,257815
2159.19,257809
2159.33,257803
2159.48,257797
2159.62,257791
2159.77,257785
2159.91,257779
2160.06,257772
2160.2,257765
2160.35,257759
2160.49,257752
2160.64,257744
2160.78,257737
2160.93,257730
2161.07,257722
2161.21,257714
2161.36,257706
2161.5,257698
2161.65,257690
2161.65,257690
2161.79,257682
2161.94,257673
2162.08,257665
2162.22,257656
2162.37,257647
2162.51,257638
2162.66,257629
2162.8,257620
2162.94,257610
2163.09,257601
2163.23,257591
2163.37,257581
2163.52,257571
2163.66,257561
2163.8,257551
2163.95,257541
2164.09,257531
2164.23,257520
2164.38,257510
2164.52,257499
2164.66,257488
2164.81,257477
2164.95,257466
2165.09,257455
2165.24,257444
2165.38,257433
2165.52,257421
2165.66,257410
2165.81,257399
2165.95,257387
2166.09,257375
2166.23,257363
2166.23,257363
2166.38,257352
2166.52,257340
2166.66,257328
2166.8,257316
2166.94,257304
2167.09,257291
2167.23,257279
2167.37,257267
2167.51,257254
2167.65,257242
2167.8,257230
2167.94,257217
2168.08,257204
2168.22,257192
2168.36,257179
2168.5,257166
2168.65,257154
2168.79,257141
2168.93,257128
2169.07,257115
2169.21,257102
2169.35,257089
2169.49,257077
2169.63,257064
2169.78,257051
2169.92,257038
2170.06,257025
2170.2,257012
2170.34,256999
2170.48,256986
2170.62,256973
2170.76,256960
2170.9,256947
2171.04,256934
2171.18,256921
2171.32,256908
2171.46,256895
2171.6,256882
2171.74,256869
2171.88,256856
2172.02,256843
2172.16,256830
2172.3,256817
2172.44,256804
2172.58,256791
2172.72,256779
2172.86,256766
2173,256753
2173.14,256741
2173.28,256728
2173.42,256715
2173.56,256703
2173.7,256690
2173.84,256678
2173.98,256666
2174.12,256653
2174.26,256641
2174.4,256629
2174.54,256617
2174.68,256605
2174.81,256593
2174.95,256581
2175.09,256569
2175.23,256557
2175.37,256546
2175.51,256534
2175.65,256523
2175.79,256511
2175.92,256500
2176.06,256489
2176.2,256477
2176.34,256466
2176.48,256455
2176.62,256444
2176.75,256434
2176.89,256423
2177.03,256412
2177.17,256402
2177.31,256392
2177.44,256381
2177.58,256371
2177.72,256361
2177.86,256351
2178,256341
2178.13,256332
2178.27,256322
2178.41,256313
2178.55,256303
2178.68,256294
2178.82,256285
2178.96,256276
2179.09,256267
2179.23,256259
2179.37,256250
2179.51,256242
2179.64,256233
2179.78,256225
2179.92,256217
2180.05,256209
2180.19,256201
2180.33,256194
2180.46,256186
2180.6,256179
2180.74,256172
2180.87,256165
2181.01,256158
2181.15,256151
2181.28,256145
2181.42,256138
2181.56,256132
2181.69,256126
2181.83,256120
2181.96,256114
2182.1,256109
2182.24,256103
2182.37,256098
2182.51,256093
2182.64,256088
2182.78,256083
2182.92,256078
2183.05,256073
2183.19,256069
2183.32,256065
2183.46,256061
2183.59,256057
2183.73,256053
2183.86,256050
2184,256046
2184.14,256043
2184.27,256040
2184.41,256037
2184.54,256034
2184.68,256032
2184.81,256029
2184.95,256027
2185.08,256025
2185.22,256023
2185.35,256021
2185.48,256020
2185.62,256018
2185.75,256017
2185.89,256016
2186.02,256015
2186.16,256014
2186.29,256014
2186.43,256013
2186.56,256013
2186.69,256013
2186.83,256013
2186.96,256013
2187.1,256014
2187.23,256014
2187.36,256015
2187.5,256016
2187.63,256017
2187.77,256018
2187.9,256019
2188.03,256021
2188.17,256022
2188.3,256024
2188.43,256026
2188.57,256028
2188.7,256031
2188.83,256033
2188.97,256036
2189.1,256038
2189.23,256041
2189.37,256044
2189.5,256047
2189.63,256051
2189.77,256054
2189.9,256058
2190.03,256061
2190.16,256065
2190.3,256069
2190.43,256073
2190.56,256077
2190.7,256082
2190.83,256086
2190.96,256091
2191.09,256096
2191.23,256101
2191.36,256106
2191.49,256111
2191.62,256116
2191.75,256121
2191.89,256127
2192.02,256133
2192.15,256138
2192.28,256144
2192.41,256150
2192.55,256156
2192.68,256162
2192.81,256169
2192.94,256175
2193.07,256181
2193.21,256188
2193.34,256195
2193.47,256201
2193.6,256208
2193.73,256215
2193.86,256222
2193.99,256229
2194.12,256236
2194.26,256244
2194.39,256251
2194.52,256258
2194.65,256266
2194.78,256273
2194.91,256281
2195.04,256289
2195.17,256297
2195.3,256304
2195.43,256312
2195.56,256320
2195.7,256328
2195.83,256336
2195.96,256344
2196.09,256352
2196.22,256361
2196.35,256369
2196.48,256377
2196.61,256385
2196.74,256394
2196.87,256402
2197,256411
2197.13,256419
2197.26,256428
2197.39,256436
2197.52,256445
2197.65,256453
2197.78,256462
2197.91,256470
2198.04,256479
2198.17,256487
2198.3,256496
2198.43,256505
2198.56,256513
2198.68,256522
2198.81,256530
2198.94,256539
2199.07,256548
2199.2,256556
2199.33,256565
2199.46,256573
2199.59,256582
2199.72,256590
2199.85,256599
2199.98,256607
2200.1,256616
2200.23,256624
2200.36,256633
2200.49,256641
2200.62,256649
2200.75,256658
2200.88,256666
2201.01,256674
2201.13,256682
2201.26,256690
2201.39,256698
2201.52,256706
2201.65,256714
2201.77,256722
2201.9,256730
2202.03,256738
2202.16,256746
2202.29,256753
2202.41,256761
2202.54,256769
2202.67,256776
2202.8,256784
2202.93,256791
2203.05,256798
2203.18,256805
2203.31,256813
2203.44,256820
2203.56,256827
2203.69,256834
2203.82,256840
2203.95,256847
2204.07,256854
2204.2,256860
2204.33,256867
2204.45,256873
2204.58,256879
2204.71,256886
2204.84,256892
2204.96,256898
2205.09,256903
2205.22,256909
2205.34,256915
2205.47,256921
2205.6,256926
2205.72,256931
2205.85,256937
2205.98,256942
2206.1,256947
2206.23,256952
2206.35,256957
2206.48,256961
2206.61,256966
2206.73,256970
2206.86,256975
2206.99,256979
2207.11,256983
2207.24,256987
2207.36,256991
2207.49,256995
2207.62,256998
2207.74,257002
2207.87,257005
2207.99,257008
2208.12,257012
2208.24,257015
2208.37,257017
2208.49,257020
2208.62,257023
2208.74,257025
2208.87,257028
2209,257030
2209.12,257032
2209.25,257034
2209.37,257036
2209.5,257037
2209.62,257039
2209.75,257040
2209.87,257042
2210,257043
2210.12,257044
2210.25,257045
2210.37,257045
2210.49,257046
2210.62,257047
2210.74,257047
2210.87,257047
2210.99,257047
2211.12,257047
2211.24,257047
2211.37,257046
2211.49,257046
2211.61,257045
2211.74,257045
2211.86,257044
2211.99,257043
2212.11,257041
2212.23,257040
2212.36,257039
2212.48,257037
2212.61,257035
2212.73,257034
2212.85,257032
2212.98,257029
2213.1,257027
2213.22,257025
2213.35,257022
2213.47,257019
2213.6,257017
2213.72,257014
2213.84,257011
2213.96,257007
2214.09,257004
2214.21,257001
2214.33,256997
2214.46,256993
2214.58,256989
2214.7,256985
2214.83,256981
2214.95,256977
2215.07,256972
2215.19,256968
2215.32,256963
2215.44,256958
2215.56,256954
2215.69,256949
2215.81,256943
2215.93,256938
2216.05,256933
2216.18,256927
2216.3,256921
2216.42,256916
2216.54,256910
2216.66,256904
2216.79,256898
2216.91,256891
2217.03,256885
2217.15,256879
2217.27,256872
2217.4,256865
2217.52,256858
2217.64,256851
2217.76,256844
2217.88,256837
2218.01,256830
2218.13,256823
2218.25,256815
2218.37,256807
2218.49,256800
2218.61,256792
2218.73,256784
2218.86,256776
2218.98,256768
2219.1,256760
2219.22,256751
2219.34,256743
2219.46,256735
2219.58,256726
2219.7,256717
2219.82,256709
2219.94,256700
2220.07,256691
2220.19,256682
2220.31,256673
2220.43,256663
2220.55,256654
2220.67,256645
2220.79,256635
2220.91,256626
2221.03,256616
2221.15,256606
2221.27,256596
2221.39,256587
2221.51,256577
2221.63,256567
2221.75,256557
2221.87,256546
2221.99,256536
2222.11,256526
2222.23,256516
2222.35,256505
2222.47,256495
2222.59,256484
2222.71,256474
2222.83,256463
2222.95,256452
2223.07,256441
2223.19,256431
2223.31,256420
2223.43,256409
2223.55,256398
2223.67,256387
2223.79,256376
2223.91,256364
2224.03,256353
2224.14,256342
2224.26,256331
2224.38,256320
2224.5,256308
2224.62,256297
2224.74,256285
2224.86,256274
2224.98,256262
2225.1,256251
2225.22,256239
2225.33,256228
2225.45,256216
2225.57,256205
2225.69,256193
2225.81,256181
2225.93,256170
2226.04,256158
2226.16,256146
2226.28,256134
2226.4,256123
2226.52,256111
2226.64,256099
2226.75,256087
2226.87,256076
2226.99,256064
2227.11,256052
2227.23,256040
2227.34,256028
2227.46,256016
2227.58,256005
2227.7,255993
2227.82,255981
2227.93,255969
2228.05,255957
2228.17,255945
2228.29,255934
2228.4,255922
2228.52,255910
2228.64,255898
2228.76,255887
2228.87,255875
2228.99,255863
2229.11,255851
2229.22,255840
2229.34,255828
2229.46,255816
2229.58,255805
2229.69,255793
2229.81,255782
2229.93,255770
2230.04,255759
2230.16,255747
2230.28,255736
2230.39,255724
2230.51,255713
2230.63,255702
2230.74,255690
2230.86,255679
2230.98,255668
2231.09,255657
2231.21,255646
2231.32,255635
2231.44,255623
2231.56,255613
2231.67,255602
2231.79,255591
2231.91,255580
2232.02,255569
2232.14,255558
2232.25,255548
2232.37,255537
2232.49,255527
2232.6,255516
