# x(m), q(W/m2)
1.975356017717959933e-01,5.966891416543730302e+05
1.980319223792630090e-01,5.964189632779711392e+05
1.985282429867299969e-01,5.961521961367258336e+05
1.990245635941960134e-01,5.958905964527574833e+05
1.995208842016630013e-01,5.956328331182386028e+05
2.000172048091299892e-01,5.953772704223343171e+05
2.005135254165970049e-01,5.951207551836391212e+05
2.010098460240639928e-01,5.948639260144991567e+05
2.015061666315309807e-01,5.946047945794523694e+05
2.020024872389979964e-01,5.943425646121369209e+05
2.024988078464639851e-01,5.940771024371872190e+05
2.029951284539310008e-01,5.938085342809768626e+05
2.034914490613979887e-01,5.935373699197233655e+05
2.039877696688650044e-01,5.932645226087946212e+05
2.044840902763320201e-01,5.929910783329163678e+05
2.049804108837990080e-01,5.927178117774883285e+05
2.054767314912650245e-01,5.924450762126166373e+05
2.059730520987320124e-01,5.921730361605854705e+05
2.064693727061990280e-01,5.919019252046553884e+05
2.069656933136660160e-01,5.916321037947963923e+05
2.074620139211330039e-01,5.913640323963875417e+05
2.079583345286000196e-01,5.910981744008953683e+05
2.084546551360670075e-01,5.908349239354644669e+05
2.089509757435330239e-01,5.905745792596451938e+05
2.094472963510000119e-01,5.903173284993555862e+05
2.099436169584669998e-01,5.900631486282935366e+05
2.104399375659340155e-01,5.898119172469880432e+05
2.109362581734010034e-01,5.895634415228787111e+05
2.114325787808679913e-01,5.893174468396434095e+05
2.119288993883340078e-01,5.890736093836596701e+05
2.124252199958009957e-01,5.888316563653469784e+05
2.129215406032680113e-01,5.885914205334502039e+05
2.134178612107349993e-01,5.883528026712260908e+05
2.139141818182019872e-01,5.881157315541350981e+05
2.144105024256690029e-01,5.878800217032189248e+05
2.149068230331349916e-01,5.876457606084359577e+05
2.154031436406020072e-01,5.874126905375476927e+05
2.158994642480689952e-01,5.871810816823251080e+05
2.163957848555360108e-01,5.869504224366823910e+05
2.168921054630029988e-01,5.867200420194499893e+05
2.173884260704699867e-01,5.864906104294013930e+05
2.178847466779360031e-01,5.862629292603495996e+05
2.183810672854029911e-01,5.860372854870788287e+05
2.188773878928700067e-01,5.858136498330592876e+05
2.193737085003369947e-01,5.855919368821098469e+05
2.198700291078039826e-01,5.853722340129580116e+05
2.203663497152710260e-01,5.851551529255482601e+05
2.208626703227380139e-01,5.849420121774028521e+05
2.213589909302040026e-01,5.847345327086382313e+05
2.218553115376710183e-01,5.845340262568715261e+05
2.223516321451380062e-01,5.843407968644256471e+05
2.228479527526050219e-01,5.841537817796246381e+05
2.233442733600720098e-01,5.839706275674046483e+05
2.238405939675390255e-01,5.837885117158739595e+05
2.243369145750050142e-01,5.836045623196156230e+05
2.248332351824720021e-01,5.834164061699247686e+05
2.253295557899390178e-01,5.832225125680386554e+05
2.258258763974060057e-01,5.830219790503258118e+05
2.263221970048730214e-01,5.828152254649795359e+05
2.268185176123400093e-01,5.826000282020829618e+05
2.273148382198059980e-01,5.823800848457670072e+05
2.278111588272730137e-01,5.821570986925631296e+05
2.283074794347400016e-01,5.819302723442986608e+05
2.288038000422070173e-01,5.817005864450226072e+05
2.293001206496740052e-01,5.814688908402795205e+05
2.297964412571409931e-01,5.812355623762226896e+05
2.302927618646080088e-01,5.810006824863509974e+05
2.307890824720739975e-01,5.807643934701510007e+05
2.312854030795410132e-01,5.805273575199304614e+05
2.317817236870080011e-01,5.802906709534092806e+05
2.322780442944749890e-01,5.800553036346472800e+05
2.327743649019420047e-01,5.798215704856904922e+05
