# x(m), q(W/m2)
2.709910516768890276e-01,5.611733730060572270e+05
2.714873722843549886e-01,5.610038973805288551e+05
2.719836928918220043e-01,5.608351013400042430e+05
2.724800134992890199e-01,5.606671288375796285e+05
2.729763341067559801e-01,5.605004126579595031e+05
2.734726547142229958e-01,5.603357266075431835e+05
2.739689753216900114e-01,5.601745668453510152e+05
2.744652959291560279e-01,5.600193001548161265e+05
2.749616165366230436e-01,5.598726984968159813e+05
2.754579371440900037e-01,5.597367770308818435e+05
2.759542577515570194e-01,5.596116311632503057e+05
2.764505783590240351e-01,5.594949297099398682e+05
2.769468989664909953e-01,5.593823405394552974e+05
2.774432195739570117e-01,5.592685830105387140e+05
2.779395401814239719e-01,5.591486659100096440e+05
2.784358607888909876e-01,5.590178236903154757e+05
2.789321813963580032e-01,5.588760700805350207e+05
2.794285020038249634e-01,5.587135062779072905e+05
2.799248226112919791e-01,5.585399351402566535e+05
2.804211432187590503e-01,5.583599202552527422e+05
2.809174638262250112e-01,5.581712351121666143e+05
2.814137844336920269e-01,5.579767107454466168e+05
2.819101050411589870e-01,5.577783736196976388e+05
2.824064256486260027e-01,5.575788906524846097e+05
2.829027462560930184e-01,5.573802736012443202e+05
2.833990668635599786e-01,5.571838516620795708e+05
2.838953874710260505e-01,5.569902132409086917e+05
2.843917080784930107e-01,5.567995165195456939e+05
2.848880286859600264e-01,5.566114714092551731e+05
2.853843492934270420e-01,5.564252427546381950e+05
2.858806699008940022e-01,5.562406926490416517e+05
2.863769905083610179e-01,5.560566010714578442e+05
2.868733111158280336e-01,5.558721206903625280e+05
2.873696317232939945e-01,5.556874651231963653e+05
