# x(m), P(Pa)
2.764505783590240351e-01,2.388188732906390214e+04
2.769468989664909953e-01,2.388094525267076460e+04
2.774432195739570117e-01,2.388012301147161634e+04
2.779395401814239719e-01,2.387940641216103904e+04
2.784358607888909876e-01,2.387876127294873004e+04
2.789321813963580032e-01,2.387814070897735292e+04
2.794285020038249634e-01,2.387750295245324742e+04
2.799248226112919791e-01,2.387681789844470768e+04
2.804211432187590503e-01,2.387607212223114766e+04
2.809174638262250112e-01,2.387526923435544450e+04
2.814137844336920269e-01,2.387442506329773096e+04
2.819101050411589870e-01,2.387356051588417904e+04
2.824064256486260027e-01,2.387269151087188584e+04
2.829027462560930184e-01,2.387182659175708977e+04
2.833990668635599786e-01,2.387097339324808854e+04
2.838953874710260505e-01,2.387014776453098966e+04
2.843917080784930107e-01,2.386937524474770908e+04
2.848880286859600264e-01,2.386869336791271053e+04
2.853843492934270420e-01,2.386813595804525539e+04
2.858806699008940022e-01,2.386772843815353554e+04
2.863769905083610179e-01,2.386749381982761406e+04
2.868733111158280336e-01,2.386741451148643682e+04
2.873696317232939945e-01,2.386745551162512857e+04
