x [m],Heat flux [MW/m^2]
3.218739927000000001e-01,5.005272772000000092e-01
3.225424886000000102e-01,5.003847633000000350e-01
3.232109546999999972e-01,5.002442703999999685e-01
3.238794506000000073e-01,5.001032837000000120e-01
3.245479166999999943e-01,4.999616581999999920e-01
3.252164124999999961e-01,4.998206149000000154e-01
3.258848785999999831e-01,4.996796938999999993e-01
3.265533744999999932e-01,4.995391451000000260e-01
3.272218405999999802e-01,4.993988194000000269e-01
3.278903364999999903e-01,4.992584106999999882e-01
3.285588025999999773e-01,4.991179196000000151e-01
3.292272984999999874e-01,4.989780467000000108e-01
3.298957645999999744e-01,4.988386430000000260e-01
3.305642604999999845e-01,4.986974536000000069e-01
3.312327266000000270e-01,4.985585801999999900e-01
3.319012224999999816e-01,4.984208113999999967e-01
3.325697183999999917e-01,4.982815120999999903e-01
3.332381844999999787e-01,4.981428708000000261e-01
3.339066802999999806e-01,4.980049825999999791e-01
3.345751464000000230e-01,4.978681368000000274e-01
3.352436422999999777e-01,4.977317898999999990e-01
3.359121084000000201e-01,4.975964775999999756e-01
3.365806042999999748e-01,4.974608191000000068e-01
3.372490704000000172e-01,4.973274597999999824e-01
3.379175663000000274e-01,4.971962443999999870e-01
3.385860324000000143e-01,4.970640342000000045e-01
3.392545283000000245e-01,4.969326859000000041e-01
3.399229944000000114e-01,4.968015600999999837e-01
3.405914903000000216e-01,4.966703208000000092e-01
3.412599564000000085e-01,4.965392566999999868e-01
3.419284523000000187e-01,4.964072070000000170e-01
3.425969182999999973e-01,4.962741265000000235e-01
3.432654142000000075e-01,4.961393044999999891e-01
3.439338802999999944e-01,4.960026041999999746e-01
3.446023762000000046e-01,4.958646601999999737e-01
3.452708721000000147e-01,4.957259076000000153e-01
3.459393382000000017e-01,4.955873116999999772e-01
3.466078341000000118e-01,4.954480109000000132e-01
3.472763001999999988e-01,4.953108165999999812e-01
3.479447961000000089e-01,4.951762364999999777e-01
3.486132621999999959e-01,4.950422698999999982e-01
3.492817581000000060e-01,4.949109449999999910e-01
3.499502241999999930e-01,4.947821996000000278e-01
3.506187201000000031e-01,4.946557804000000225e-01
3.512871860999999818e-01,4.945310210000000151e-01
3.519556819999999919e-01,4.944079091999999953e-01
3.526241480999999789e-01,4.942839052999999927e-01
3.532926439999999890e-01,4.941612565999999873e-01
3.539611100999999760e-01,4.940398675000000073e-01
3.546296059999999861e-01,4.939155812000000090e-01
3.552980720999999731e-01,4.937896695999999808e-01
3.559665679999999832e-01,4.936621393000000246e-01
3.566350638999999934e-01,4.935355068000000234e-01
3.573035299999999803e-01,4.934086081999999873e-01
3.579720258999999905e-01,4.932763672000000099e-01
3.586404919999999774e-01,4.931435567999999936e-01
3.593089878999999875e-01,4.930124850000000003e-01
3.599774539000000217e-01,4.928797884000000185e-01
3.606459497999999764e-01,4.927463925000000189e-01
3.613144159000000188e-01,4.926138533000000153e-01
3.619829117999999735e-01,4.924829018999999919e-01
3.626513779000000159e-01,4.923536635999999911e-01
3.633198738000000261e-01,4.922265382000000078e-01
3.639883399000000130e-01,4.921019652999999994e-01
3.646568358000000232e-01,4.919786675000000220e-01
3.653253019000000101e-01,4.918579469000000093e-01
3.659937978000000203e-01,4.917394731999999991e-01
3.666622639000000072e-01,4.916208429000000213e-01
3.673307598000000174e-01,4.915024671000000067e-01
