# x(m), q(W/m2)
5.119070000000000009e-01,4.699340000000000000e+05
5.140639999999999654e-01,4.696330000000000000e+05
5.140639999999999654e-01,4.696330000000000000e+05
5.162229999999999874e-01,4.693320000000000000e+05
5.162229999999999874e-01,4.693320000000000000e+05
5.183820000000000094e-01,4.690300000000000000e+05
5.183820000000000094e-01,4.690300000000000000e+05
5.205429999999999779e-01,4.687270000000000000e+05
5.205429999999999779e-01,4.687270000000000000e+05
5.227050000000000862e-01,4.684240000000000000e+05
5.227050000000000862e-01,4.684240000000000000e+05
5.248690000000000300e-01,4.681230000000000000e+05
5.248690000000000300e-01,4.681230000000000000e+05
5.270340000000000025e-01,4.678260000000000000e+05
5.270340000000000025e-01,4.678260000000000000e+05
5.292000000000000037e-01,4.675330000000000000e+05
5.292000000000000037e-01,4.675330000000000000e+05
5.313669999999999227e-01,4.672430000000000000e+05
5.313669999999999227e-01,4.672430000000000000e+05
5.335349999999999815e-01,4.669550000000000000e+05
5.335349999999999815e-01,4.669550000000000000e+05
5.357050000000000978e-01,4.666680000000000000e+05
5.357050000000000978e-01,4.666680000000000000e+05
5.378760000000000208e-01,4.663800000000000000e+05
5.378760000000000208e-01,4.663800000000000000e+05
5.400490000000000013e-01,4.660900000000000000e+05
5.400490000000000013e-01,4.660900000000000000e+05
5.422219999999999818e-01,4.657990000000000000e+05
5.422219999999999818e-01,4.657990000000000000e+05
5.443970000000000198e-01,4.655090000000000000e+05
5.443970000000000198e-01,4.655090000000000000e+05
5.465729999999999755e-01,4.652200000000000000e+05
5.465729999999999755e-01,4.652200000000000000e+05
5.487499999999999600e-01,4.649350000000000000e+05
5.487499999999999600e-01,4.649350000000000000e+05
5.509290000000000020e-01,4.646530000000000000e+05
5.509290000000000020e-01,4.646530000000000000e+05
5.531090000000000728e-01,4.643750000000000000e+05
5.531090000000000728e-01,4.643750000000000000e+05
5.552899999999999503e-01,4.640990000000000000e+05
5.552899999999999503e-01,4.640990000000000000e+05
5.574719999999999676e-01,4.638240000000000000e+05
5.574719999999999676e-01,4.638240000000000000e+05
5.596559999999999313e-01,4.635480000000000000e+05
5.596559999999999313e-01,4.635480000000000000e+05
5.618410000000000348e-01,4.632700000000000000e+05
5.618410000000000348e-01,4.632700000000000000e+05
5.640270000000000561e-01,4.629910000000000000e+05
5.640270000000000561e-01,4.629910000000000000e+05
5.662140000000001061e-01,4.627110000000000000e+05
5.662140000000001061e-01,4.627110000000000000e+05
5.684020000000000739e-01,4.624320000000000000e+05
5.684020000000000739e-01,4.624320000000000000e+05
5.705919999999999881e-01,4.621570000000000000e+05
5.705919999999999881e-01,4.621570000000000000e+05
5.727830000000000421e-01,4.618850000000000000e+05
5.727830000000000421e-01,4.618850000000000000e+05
5.749750000000000139e-01,4.616170000000000000e+05
5.749750000000000139e-01,4.616170000000000000e+05
5.771690000000000431e-01,4.613520000000000000e+05
5.771690000000000431e-01,4.613520000000000000e+05
